a01,aeu,totexp_m,div,district,hh_type,lat1,long1,totexp_m_pc
5748,4.4799999,6765.030379,40,18,feed the future,23.66222222,88.94722222,1510.051458
5749,2.339999974,14967.15377,40,18,feed the future,23.67111111,88.93638889,6396.21963
5750,3.589999974,11125.06153,40,18,feed the future,23.67333333,88.9275,3098.902956
5751,2.399999976,5991.180746,40,18,feed the future,23.66888889,88.95472222,2496.325336
5752,5.859999865,23097.29207,40,18,feed the future,23.67333333,88.94944444,3941.517509
5753,2.279999971,6227.097397,40,18,feed the future,23.68472222,88.94777778,2731.183103
5754,2.569999933,6866.122975,40,18,feed the future,23.6675,88.95527778,2671.64325
5755,3.389999986,18576.56593,40,18,feed the future,23.67305556,88.96277778,5479.812983
5756,2.939999968,16164.50481,40,18,feed the future,23.65111111,88.99222222,5498.130948
5757,3.639999926,28048.89625,40,18,feed the future,23.67888889,88.97944444,7705.740885
5758,1.75,4317.331294,40,18,feed the future,23.65583333,88.95583333,2467.046454
5759,3.959999919,10510.29162,40,18,feed the future,23.68805556,88.95611111,2654.114099
5760,4.849999964,9364.839762,40,18,feed the future,23.69555556,88.95666667,1930.894811
5761,3.23999995,20671.95056,30,29,feed the future,23.41944444,89.75833333,6380.231752
5762,2.669999957,9396.064811,30,29,feed the future,23.41055556,89.73861111,3519.125454
5763,5.22999993,30443.73787,30,29,feed the future,23.41888889,89.74805556,5820.982462
5764,3.789999962,17422.3288,30,29,feed the future,23.41416667,89.7525,4596.920574
5765,4.439999938,22949.54838,30,29,feed the future,23.43111111,89.7375,5168.817275
5766,4.339999914,9598.191531,30,29,feed the future,23.42083333,89.72694444,2211.564913
5767,2.329999983,11956.17751,30,29,feed the future,23.45972222,89.73888889,5131.406695
5768,2.019999981,22533.96029,30,29,feed the future,23.40166667,89.77555556,11155.42599
5769,5.759999871,38834.9107,30,29,feed the future,23.41,89.78694444,6742.172147
5770,3.579999954,12193.36504,30,29,feed the future,23.42388889,89.78527778,3405.967933
5771,4.099999964,13757.31638,30,29,feed the future,23.39055556,89.73166667,3355.44305
5772,2.529999971,35961.67879,30,29,feed the future,23.41388889,89.74305556,14214.10245
5773,4.349999964,20982.11119,30,29,feed the future,23.40916667,89.74166667,4823.473878
5774,3.909999967,11907.77236,30,29,feed the future,23.41027778,89.75694444,3045.466104
5775,2.040000021,18771.98777,30,29,feed the future,23.41138889,89.77222222,9201.954691
5776,3.669999957,7391.089145,30,29,feed the future,23.40861111,89.76805556,2013.920771
5777,3.289999962,7612.07401,30,29,feed the future,23.41583333,89.77416667,2313.700334
5778,2.709999979,15844.5217,30,29,feed the future,23.40944444,89.79138889,5846.68702
5779,2.279999971,14015.21431,30,29,feed the future,23.30722222,89.78333333,6147.023898
5780,1.849999964,3714.21406,30,29,feed the future,23.38944444,89.75527778,2007.683315
5781,2.340000004,7374.087511,30,29,feed the future,23.50444444,89.81638889,3151.319444
5782,2.709999979,14622.64459,30,29,feed the future,23.51277778,89.81333333,5395.809855
5783,2.709999979,12453.53856,30,29,feed the future,23.49694444,89.81083333,4595.40172
5784,2.459999979,17456.69505,30,29,feed the future,23.49777778,89.7925,7096.217561
5785,2.889999956,6088.743988,30,29,feed the future,23.45944444,89.84638889,2106.831862
5786,2.099999964,16454.46679,30,29,feed the future,23.47,89.70361111,7835.460509
5787,2.24999997,13937.19837,30,29,feed the future,23.45,89.76027778,6194.310471
5788,3.339999914,19828.94257,30,29,feed the future,23.44611111,89.77416667,5936.809306
5789,4.709999979,12881.37646,30,29,feed the future,23.47972222,89.70666667,2734.899474
5790,6.569999963,13089.38959,30,29,feed the future,23.50194444,89.71472222,1992.296752
5791,4.269999981,12188.41141,30,29,feed the future,23.49361111,89.74222222,2854.428914
5792,3.919999897,15637.51481,30,29,feed the future,23.53277778,89.73611111,3989.162046
5793,5.98999989,18548.68763,30,29,feed the future,23.50972222,89.76277778,3096.60901
5794,3.839999944,11654.01401,30,29,feed the future,23.48916667,89.79472222,3034.899527
5795,2.909999967,9046.943778,30,29,feed the future,23.47444444,89.72944444,3108.915423
5796,3.849999964,11831.91504,30,29,feed the future,23.49972222,89.72416667,3073.224715
5797,3.079999983,8286.752493,30,29,feed the future,23.49444444,89.68638889,2690.504071
5798,4.409999937,25150.5978,30,29,feed the future,23.485,89.78916667,5703.083484
5799,2.669999957,27594.10875,30,29,feed the future,23.48333333,89.76944444,10334.87236
5800,3.389999926,20116.40224,30,29,feed the future,23.485,89.78916667,5934.042089
5801,3.269999921,10458.9243,30,29,feed the future,23.64333333,89.81416667,3198.447876
5802,4.609999955,10063.31323,30,29,feed the future,23.58388889,89.81138889,2182.931308
5803,2.889999926,15676.41087,30,29,feed the future,23.77333333,89.80611111,5424.36376
5804,3.619999945,17601.1367,30,29,feed the future,23.79833333,89.80527778,4862.192531
5805,2.109999955,5951.815676,30,29,feed the future,23.65972222,89.82583333,2820.765784
5806,3.090000033,9090.289956,30,29,feed the future,23.63583333,89.85638889,2941.841378
5807,3.469999969,7899.863918,30,29,feed the future,23.82277778,89.8025,2276.617864
5808,4.569999993,7958.527052,30,29,feed the future,23.71,89.81333333,1741.472005
5809,3.329999924,8699.610091,30,29,feed the future,23.60388889,89.83111111,2612.495583
5810,3.089999914,5347.755167,30,29,feed the future,23.83777778,89.82,1730.665151
5811,3.469999939,6955.762964,30,29,feed the future,23.84222222,89.8225,2004.542676
5812,3.139999986,12465.50632,30,29,feed the future,23.69638889,89.83444444,3969.90649
5813,4.409999907,11090.01722,30,29,feed the future,23.7325,89.48111111,2514.743188
5814,3.149999917,6344.333683,30,29,feed the future,23.78861111,89.82055556,2014.074239
5815,3.089999944,4348.196362,30,29,feed the future,23.72027778,89.81777778,1407.183314
5816,2.699999988,5865.925132,30,29,feed the future,23.80194444,89.82972222,2172.564873
5817,3.569999933,14726.91001,30,29,feed the future,23.845,89.83444444,4125.184953
5818,2.209999979,21002.46929,30,29,feed the future,23.74888889,89.81805556,9503.37986
5819,3.629999906,6775.008315,30,29,feed the future,23.77138889,89.81916667,1866.393524
5820,1.50999999,13375.50766,30,29,feed the future,23.66777778,89.89611111,8857.952146
5821,3.179999977,11494.79667,30,29,feed the future,23.6925,89.95777778,3614.715959
5822,4.059999943,8061.989096,30,29,feed the future,23.65333333,89.92694444,1985.711628
5823,2.559999943,10242.24343,30,29,feed the future,23.67111111,89.94555556,4000.87643
5824,4.49999994,14798.84771,30,29,feed the future,23.67638889,89.91,3288.632867
5825,2.389999956,3035.230713,30,29,feed the future,23.6875,89.92083333,1269.971033
5826,2.930000007,20110.03064,30,29,feed the future,23.6975,89.91166667,6863.491669
5827,4.149999917,14699.5736,30,29,feed the future,23.66888889,89.895,3542.065999
5828,4.409999967,8562.562323,30,29,feed the future,23.6625,90.14361111,1941.624124
5829,4.839999914,22181.35473,30,29,feed the future,23.65694444,89.88638889,4582.924612
5830,3.959999919,8474.253131,30,29,feed the future,23.65777778,90.13333333,2139.962956
5831,0.610000014,3452.585624,30,29,feed the future,23.64666667,90.1325,5659.976299
5832,1.859999955,6404.79874,30,29,feed the future,23.64083333,90.13361111,3443.440267
5833,6.029999942,16009.52013,30,29,feed the future,23.62472222,90.12333333,2654.978488
5834,2.839999944,10508.14231,30,29,feed the future,23.6275,90.11027778,3700.050182
5835,2.49000001,17672.17398,30,29,feed the future,23.63361111,90.11277778,7097.258601
5836,4.599999934,18178.76424,30,29,feed the future,23.60138889,90.10527778,3951.905325
5837,3.23999998,12003.42865,30,29,feed the future,23.60722222,90.10722222,3704.761951
5838,2.799999982,10255.12604,30,29,feed the future,23.61861111,90.095,3662.545038
5839,4.49999994,7479.005655,30,29,feed the future,23.61055556,90.09611111,1662.001279
5840,2.589999974,8551.101368,30,29,feed the future,23.6125,90.08666667,3301.583573
5841,3.779999942,7316.937985,30,35,feed the future,23.06777778,90.09527778,1935.697909
5842,3.940000057,7648.838293,30,35,feed the future,23.07,90.09,1941.329488
5843,2.829999983,13439.86183,30,35,feed the future,23.05277778,90.07583333,4749.067813
5844,2.579999954,5498.938491,30,35,feed the future,23.04305556,90.09805556,2131.371547
5845,4.029999912,8389.151246,30,35,feed the future,23.07861111,90.04638889,2081.675293
5846,1.49000001,6832.256253,30,35,feed the future,23.02916667,90.06833333,4585.406852
5847,4.079999983,10872.94226,30,35,feed the future,23.02583333,90.08083333,2664.93684
5848,1.849999964,22185.46501,30,35,feed the future,23.01777778,90.07638889,11992.14348
5849,2.49999997,4808.331389,30,35,feed the future,23.03055556,90.06722222,1923.332579
5850,2.699999988,10874.72847,30,35,feed the future,23.06944444,90.05916667,4027.677228
5851,3.930000007,11977.08227,30,35,feed the future,23.0425,89.93416667,3047.603624
5852,3.020000041,6936.894808,30,35,feed the future,23.04583333,89.91805556,2296.985005
5853,4.24999994,17881.72862,30,35,feed the future,23.04277778,90.17416667,4207.465617
5854,2.789999962,4344.035128,30,35,feed the future,23.16277778,90.15777778,1557.001859
5855,3.99999994,8691.533722,30,35,feed the future,23.055,90.12583333,2172.883463
5856,2.870000005,16471.93401,30,35,feed the future,23.06527778,90.14166667,5739.349821
5857,2.319999993,9872.566614,30,35,feed the future,23.06611111,90.07777778,4255.416657
5858,2.540000021,8250.680567,30,35,feed the future,23.05583333,90.11083333,3248.299408
5859,4.290000021,8500.854328,30,35,feed the future,23.02305556,90.12583333,1981.551116
5860,1.870000005,12405.36631,30,35,feed the future,23.27527778,90.11166667,6633.885712
5861,1.640000015,7500.354746,30,35,feed the future,23.20416667,90.105,4573.386997
5862,3.879999936,11938.18437,30,35,feed the future,23.20861111,90.09,3076.851694
5863,1.310000002,15062.54718,30,35,feed the future,23.24083333,90.09166667,11498.1276
5864,0.610000014,2422.080414,30,35,feed the future,23.19,90.09638889,3970.623537
5865,2.180000007,4960.783202,30,35,feed the future,23.21527778,90.07527778,2275.588617
5866,2.899999976,10675.38934,30,35,feed the future,23.19638889,90.09388889,3681.168767
5867,3.099999964,12651.52042,30,35,feed the future,23.17777778,90.08694444,4081.135668
5868,1.839999974,9558.231107,30,35,feed the future,23.16916667,90.09305556,5194.690893
5869,2.539999962,13628.13853,30,35,feed the future,23.185,90.07694444,5365.408949
5870,2.139999986,37744.41481,30,35,feed the future,23.12916667,90.05027778,17637.57713
5871,3.519999981,6376.744497,30,35,feed the future,23.13361111,90.04611111,1811.575151
5872,5.059999943,14263.48924,30,35,feed the future,23.13861111,90.05694444,2818.871423
5873,0.819999993,10396.77705,30,35,feed the future,23.14055556,90.06777778,12678.99651
5874,3.139999956,14897.55535,30,35,feed the future,23.14194444,90.16388889,4744.444445
5875,2.939999998,11877.89231,30,35,feed the future,23.155,90.06638889,4040.099427
5876,5.309999973,10622.08649,30,35,feed the future,23.15472222,90.07666667,2000.392946
5877,6.229999959,31496.09194,30,35,feed the future,23.16944444,90.11333333,5055.552511
5878,0.610000014,5954.435211,30,35,feed the future,23.15222222,90.15333333,9761.368969
5879,4.080000013,10004.51175,30,35,feed the future,23.14972222,90.17444444,2452.086204
5880,3.449999958,6066.061198,30,35,feed the future,23.14583333,90.1725,1758.278629
5881,3.089999914,11570.1342,30,35,feed the future,23.40861111,90.13777778,3744.380105
5882,3.109999955,7880.800024,30,35,feed the future,23.41027778,90.11055556,2534.019337
5883,3.639999926,14171.42059,30,35,feed the future,23.41472222,90.14,3893.247494
5884,2.669999957,10851.37919,30,35,feed the future,23.24,90.14277778,4064.18703
5885,4,16463.89181,30,35,feed the future,23.41277778,90.20944444,4115.972953
5886,3.609999955,11492.47031,30,35,feed the future,23.44333333,90.14444444,3183.50982
5887,0.829999983,6281.816848,30,35,feed the future,23.23638889,90.11361111,7568.454186
5888,2.74999994,9170.124389,30,35,feed the future,23.22944444,90.11777778,3334.590759
5889,6.609999985,17970.33816,30,35,feed the future,23.235,90.11138889,2718.659335
5890,4.419999897,11350.54793,30,35,feed the future,23.18472222,90.1425,2567.997328
5891,5.999999881,14454.44312,30,35,feed the future,23.22888889,90.14416667,2409.073902
5892,4.379999936,7248.875764,30,35,feed the future,23.225,90.14833333,1654.994491
5893,6.23999995,15755.44683,30,35,feed the future,23.19194444,90.05444444,2524.911371
5894,2.759999931,5204.927324,30,35,feed the future,23.30583333,90.14916667,1885.843281
5895,4.129999995,11929.0811,30,35,feed the future,23.32444444,90.14222222,2888.397364
5896,0.829999983,7508.686304,30,35,feed the future,23.32222222,90.13694444,9046.610187
5897,5.379999936,27339.85555,30,35,feed the future,23.39444444,90.05694444,5081.757598
5898,1.290000021,3221.90931,30,35,feed the future,23.19416667,90.05694444,2497.604075
5899,4.809999883,8477.366709,30,35,feed the future,23.40333333,90.04361111,1762.446344
5900,1.859999985,4773.131675,30,35,feed the future,23.39972222,90.05527778,2566.199846
5901,6.629999936,15927.31396,40,41,feed the future,23.41166667,89.4725,2402.309821
5902,2.309999973,4265.154551,40,41,feed the future,23.17722222,89.44527778,1846.387273
5903,2.539999962,4573.748395,40,41,feed the future,23.42138889,89.62583333,1800.688372
5904,2.889999926,8525.408589,40,41,feed the future,23.41361111,89.61222222,2949.968445
5905,4.419999957,12618.67651,40,41,feed the future,23.38888889,89.44333333,2854.904216
5906,2.339999974,6178.091001,40,41,feed the future,23.40805556,89.42916667,2640.209859
5907,2.889999926,8427.341487,40,41,feed the future,23.39138889,89.44805556,2916.035191
5908,1.290000021,2253.440349,40,41,feed the future,23.3875,89.45861111,1746.852954
5909,1.849999964,2227.260685,40,41,feed the future,23.42027778,89.62416667,1203.924718
5910,2.889999926,4883.299707,40,41,feed the future,23.40305556,89.42861111,1689.723125
5911,2.879999995,6659.305068,40,41,feed the future,23.42694444,89.37805556,2312.258708
5912,5.639999926,10557.74455,40,41,feed the future,23.40277778,89.41861111,1871.940547
5913,3.569999963,4909.947356,40,41,feed the future,23.17444444,89.37722222,1375.335408
5914,3.059999943,7274.391087,40,41,feed the future,23.4175,89.37388889,2377.252034
5915,3.709999919,19483.98137,40,41,feed the future,23.18666667,89.42861111,5251.747115
5916,3.329999983,10623.33026,40,41,feed the future,23.20055556,89.62361111,3190.189282
5917,2.459999979,6832.957268,40,41,feed the future,23.17694444,89.36777778,2777.62493
5918,4.699999988,8601.185124,40,41,feed the future,23.41611111,89.41916667,1830.039393
5919,3.359999955,7002.420254,40,41,feed the future,23.42388889,89.62666667,2084.053675
5920,2.889999926,9152.123629,40,41,feed the future,23.1725,89.37583333,3166.824866
5921,1.639999986,6929.772293,40,41,feed the future,23.30555556,89.15583333,4225.470947
5922,4.199999928,13114.7516,40,41,feed the future,23.30805556,89.15083333,3122.559958
5923,4.139999926,9171.603866,40,41,feed the future,23.31944444,89.13944444,2215.363292
5924,5.829999924,13462.44354,40,41,feed the future,23.345,89.16583333,2309.167019
5925,4.389999926,10846.23516,40,41,feed the future,23.27027778,89.105,2470.668643
