a01,aeu,totexp_m,hh_type,div,District,lat1,long1,totexp_m_pc
6370,4.979999989,3452.976044,1,30,82,23.68027778,89.57305556,693.368685
6371,2.929999977,4603.005966,1,30,82,23.68,89.57583333,1570.991809
6372.1,2.539999962,4091.617004,1,30,82,23.69222222,89.56583333,1610.872861
6372.2,2.829999983,2774.136909,1,30,82,23.69222222,89.56583333,980.2603978
6373,2.339999974,3271.970263,1,30,82,23.69027778,89.57277778,1398.277906
6374,2.25999999,3284.722229,1,30,82,23.68333333,89.53583333,1453.416922
6375,2.889999926,7312.440643,1,30,82,23.65916667,89.53722222,2530.256343
6376,3.859999985,2997.014343,1,30,82,23.66555556,89.53333333,776.4285895
6377,2.879999995,2780.297646,1,30,82,23.70777778,89.53861111,965.3811285
6378,6.129999936,5197.663651,1,30,82,23.7025,89.45694444,847.9059878
6379,2.469999969,3303.432545,1,30,82,23.69555556,89.51305556,1337.4221
6380,4.879999936,4005.277679,1,30,82,23.68277778,89.52388889,820.7536337
6381,3.589999974,3258.79158,1,30,86,23.42972222,90.67305556,907.7413939
6382,3.039999962,3036.458337,1,30,86,23.43361111,90.66416667,998.8349918
6383,1.290000021,1308.035691,1,30,86,23.445,90.64472222,1013.981139
6384,2.389999926,4918.968323,1,30,86,23.46027778,90.55277778,2058.145805
6385,3.689999998,2582.154724,1,30,86,23.45916667,90.63916667,699.7709284
6386,4.439999938,5231.319411,1,30,86,23.46388889,90.6175,1178.225109
6387,2.549999952,2279.627945,1,30,86,23.48222222,90.61,893.9717598
6388,4.649999976,3977.976238,1,30,86,23.48166667,90.59638889,855.4787653
6389,3.130000025,3485.642824,1,30,86,23.47194444,90.5975,1113.623897
6390,5.219999909,5094.761921,1,30,86,23.47972222,90.59083333,976.0080478
6391,2.349999964,2902.152771,1,30,86,23.47944444,90.58722222,1234.958645
6392,5.559999943,5286.011902,1,30,86,23.49,90.58833333,950.7215749
6393,4.419999957,4451.154785,1,30,86,23.49583333,90.57388889,1007.048604
6394,2.859999985,2505.03333,1,30,86,23.50722222,90.5625,875.8857845
6395,6.74999994,4573.220215,1,30,86,23.505,90.55194444,677.5141119
6396,4.839999974,3658.928577,1,30,86,23.5075,90.54805556,755.9769829
6397,3.289999932,2049,1,30,86,23.50861111,90.53805556,622.7963654
6398,2.959999919,3772.113129,1,30,86,23.45638889,90.66444444,1274.362578
6399,3.169999987,2202.261932,1,30,86,23.46027778,90.67444444,694.7198554
6400,4.229999959,7545.892622,1,30,86,23.45777778,90.67222222,1783.898982
6401,3.079999954,2967.601174,1,30,86,23.46111111,90.50083333,963.5068893
6402.1,3.469999909,2048.809558,1,30,86,23.46277778,90.47055556,590.4350465
6402.2,2.409999967,2449.538696,1,30,86,23.46277778,90.47055556,1016.406112
6403,2.589999974,1283.690506,1,30,86,23.47944444,90.49583333,495.633405
6404,2.469999969,5996.384465,1,30,86,23.47194444,90.49694444,2427.686049
6405,1.859999955,2893.809448,1,30,86,23.48472222,90.48638889,1555.811569
6406,1.859999955,4568.392902,1,30,86,23.49694444,90.47111111,2456.125276
6407,1.550000012,2231.041636,1,30,86,23.26527778,90.44138889,1439.381689
6408,2.049999952,2618.571388,1,30,86,23.26277778,90.43611111,1277.351926
6409,2.869999975,1779.67864,1,30,86,23.50972222,90.42277778,620.0970926
6410,0.829999983,4535.56077,1,30,86,23.48972222,90.46472222,5464.531158
6411,7.109999925,6449.791832,1,30,86,23.48638889,90.46583333,907.1437272
6412,3.899999917,5151.976168,1,30,86,23.49555556,90.43944444,1321.019558
6413,3.199999988,2469.958328,1,30,86,23.49388889,90.42361111,771.8619805
6414,2.769999981,2319.776705,1,30,86,23.48694444,90.41666667,837.4645203
6415,3.529999971,2109.74992,1,30,86,23.49666667,90.41083333,597.6628717
6416,1.50999999,2763.631004,1,30,86,23.48444444,90.49472222,1830.21922
6417,2.649999917,2496.19043,1,30,86,23.48194444,90.40722222,941.9586824
6418,3.849999905,2586.970215,1,30,86,23.49027778,90.40333333,671.9403322
6419,2.810000002,3344.791523,1,30,86,23.44888889,90.41583333,1190.317267
6420,1.579999983,6451.666751,1,30,86,23.46944444,90.62638889,4083.33343
6421,2.309999973,2144.831362,1,40,87,22.67222222,89.39833333,928.498436
6422,3.949999928,2205.166656,1,40,87,22.69805556,89.40388889,558.2700497
6423,1.290000021,1465.416664,1,40,87,22.66944444,89.39555556,1135.981891
6424,4.24999994,3298.833298,1,40,87,22.67222222,89.41222222,776.1960809
6425,3.069999963,2390,1,40,87,22.66805556,89.40222222,778.501638
6426,2.589999974,2786.408709,1,40,87,22.65111111,89.40333333,1075.833489
6427,2.329999954,2695.793579,1,40,87,22.66305556,89.40083333,1156.992975
6428,4.709999919,2674.890982,1,40,87,22.60666667,89.42027778,567.9174156
6429,1.919999987,3446.329269,1,40,87,22.64722222,89.40583333,1794.963173
6430,3.849999964,4177.777771,1,40,87,22.60805556,89.4475,1085.137093
6431,1.859999955,3634.047649,1,40,87,22.56444444,89.32444444,1953.789106
6432,2.889999926,4201.726254,1,40,87,22.65388889,89.42861111,1453.884554
6433,3.49999994,3713.749958,1,40,87,22.65111111,89.40333333,1061.071435
6434,3.199999988,3934.583427,1,40,87,22.65916667,89.41111111,1229.557326
6435,4.909999967,3836.642792,1,40,87,22.64638889,89.45583333,781.3936493
6436,3.659999907,3901.666645,1,40,87,22.64805556,89.44611111,1066.029165
6437,3.589999974,3376.011967,1,40,87,22.6225,89.44444444,940.3933124
6438,NA,0,1,40,87,22.61944444,89.44833333,NA
6439,2.229999959,2954.741985,1,40,87,22.70222222,89.44833333,1324.99643
6440,2.379999936,2391.642848,1,40,87,22.70611111,89.45888889,1004.89198
6441,1.859999955,2550.431555,1,40,87,23.07472222,89.12583333,1371.199794
6442,2.74999994,3813.918621,1,40,87,23.05611111,89.10916667,1386.879529
6443,2.679999948,1960.268465,1,40,87,23.0575,89.09611111,731.4434714
6444,2.769999981,2187.470213,1,40,87,23.07472222,89.12583333,789.7004433
6445,2.019999981,3190.992043,1,40,87,23.01861111,89.10638889,1579.699046
6446,2.159999967,4062.370983,1,40,87,23.02055556,89.10361111,1880.727336
6447,3.24999994,2507.142822,1,40,87,23.00972222,89.08666667,771.4285748
6448,1.870000005,2081.121033,1,40,87,23.01611111,89.09416667,1112.898945
6449,2.429999948,2750.595192,1,40,87,23.02861111,89.07722222,1131.932202
6450,5.209999919,4764.345245,1,40,87,23.07,89.12888889,914.4616736
6451,2.709999979,2723.194336,1,40,87,23.08472222,89.10888889,1004.868767
6452,2.209999979,1756.702431,1,40,87,23.07111111,89.08638889,794.8879854
6453,2.379999936,2012.018799,1,40,87,23.01333333,89.10444444,845.386073
6454,2.889999926,3507.921614,1,40,87,22.985,89.08111111,1213.813738
6455,2.779999971,3100.27779,1,40,87,22.97138889,89.08444444,1115.20785
6456,2.559999943,2874.176563,1,40,87,22.995,89.08388889,1122.725245
6457.1,1.859999955,2129.749987,1,40,87,22.99833333,89.11777778,1145.026902
6457.2,2.279999971,1769.821407,1,40,87,22.99833333,89.11777778,776.2374691
6458,1.319999993,1087.08332,1,40,87,23.03166667,89.09972222,823.5479739
6459,3.629999965,2493.999999,1,40,87,23.02222222,89.08777778,687.0523479
6460,5.019999921,6461.388992,1,40,87,24.02805556,89.04805556,1287.129302
6461,1.50999999,1877.107143,1,40,87,22.98972222,89.15444444,1243.117321
6462,2.909999967,3273.273808,1,40,87,23.00083333,89.08222222,1124.836373
6463,NA,0,1,40,87,23.00194444,89.07777778,NA
6464,3.669999957,3628.924908,1,40,87,23.03305556,89.07055556,988.8078883
6465,3.23999995,3306.666586,1,40,87,23.02583333,89.30361111,1020.576123
6466,4.179999948,4852.369156,1,40,87,23.03055556,89.08194444,1160.85388
6467,4.629999936,3128.194359,1,40,87,23.0425,89.32277778,675.63594
6468,3.659999937,2643.749954,1,40,87,23.03111111,89.30083333,722.3360655
6469,NA,0,1,40,87,23.02805556,89.32583333,NA
6470,1.859999955,5390.178429,1,40,87,23.02388889,89.2975,2897.945462
6471,1.50999999,1653.952393,1,40,87,23.02166667,89.27611111,1095.332717
6472,3.089999944,2468.48214,1,40,87,23.03305556,89.27694444,798.8615483
6473,2.459999979,2929.484108,1,40,87,23.03861111,89.27583333,1190.847209
6474,3.49999994,1906.666656,1,40,87,23.04694444,89.27472222,544.7619111
6475,3.809999943,3095.345078,1,40,87,22.84888889,89.17555556,812.4265417
6476,3.670000017,2339.414658,1,40,87,23.03361111,89.24666667,637.4426831
6477,4.659999937,4724.999907,1,40,87,22.92861111,89.23388889,1013.948492
6478,2.889999926,2332.222214,1,40,87,23.03944444,89.22611111,806.9973264
6479,3.23999995,2813.264883,1,40,87,23.03972222,89.22305556,868.291644
6480,3.719999999,4140.369049,1,40,87,23.0425,89.21166667,1113.002433
6481,2.149999976,1760.833373,1,40,87,22.41361111,89.14361111,818.9922756
6482,1.290000021,2104.107109,1,40,87,22.42888889,89.36888889,1631.090755
6483,2.429999948,1974.112551,1,40,87,22.23722222,89.36166667,812.3920137
6484,NA,0,1,40,87,22.20833333,89.33611111,NA
6485,1.719999969,1568.297607,1,40,87,22.305,89.31138889,911.800951
6486,2.800000012,1608.095236,1,40,87,22.45944444,89.33861111,574.3197246
6487,3.589999974,3965.166512,1,40,87,22.25944444,89.32972222,1104.503215
6488,4.199999928,3502.261887,1,40,87,22.2525,89.32972222,833.871892
6489,2.559999943,1838.087257,1,40,87,22.22166667,89.3325,718.002851
6490,1.290000021,1821.666668,1,40,87,22.3425,89.25861111,1412.14468
6491,4.319999963,5069.591087,1,40,87,22.35638889,89.23194444,1173.516465
6492,1.980000019,1065.099218,1,40,87,22.20833333,89.33611111,537.928893
6493,1.859999955,1990.422653,1,40,87,22.26555556,89.32361111,1070.119732
6494,2.769999981,4679.553558,1,40,87,22.45555556,89.33638889,1689.369527
6495,3.169999957,1740.654758,1,40,87,22.44833333,89.35055556,549.1024549
6496,2.679999948,1596.297628,1,40,87,22.31972222,89.28527778,595.6334551
6497,3.029999942,1661.458328,1,40,87,22.35805556,89.20888889,548.3360925
6498,2.219999969,1552.837315,1,40,87,22.22166667,89.3325,699.4762776
6499,2.709999979,3268.75,1,40,87,22.45,89.3425,1206.180821
6500,1.50999999,1563.660683,1,40,87,22.33805556,89.24861111,1035.536882
6501,3.209999979,1862.452385,3,55,85,25.92916667,89.62666667,580.2032391
6502,2.839999944,1798.95825,3,55,85,25.94666667,89.63916667,633.436016
6503,2.889999956,2791.547634,3,55,85,25.74694444,89.63944444,965.9334522
7001,3.819999963,3476.16666,5,20,46,23.43638889,92.03805556,909.9912811
7002,3.529999912,3007.142822,5,20,46,23.47916667,92.28333333,851.8818406
7003,2.319999993,1910.714355,5,20,46,23.49083333,92.28888889,823.5837764
7004,4.079999924,2696.023838,5,20,46,23.44527778,92.20361111,660.7901687
7005,3.629999995,4017.202431,5,20,46,23.44861111,92.04972222,1106.667338
7006,3.919999957,2556.190491,5,20,46,23.44277778,92.27916667,652.089418
7007,2.539999962,3641.131027,5,20,46,23.50638889,92.1725,1433.516174
7008,5.669999897,6799.880829,5,20,46,23.53111111,92.21777778,1199.273536
7009,1.970000029,1716.388896,5,20,46,23.57777778,92.21166667,871.2633861
7010,2.49999994,3559.325356,5,20,46,23.49166667,92.19305556,1423.730176
7011,2.98999998,3223.482192,5,20,46,23.5525,92.16777778,1078.087697
7012,2.339999974,2186.90475,5,20,46,23.53111111,92.21777778,934.5746899
7013,5.229999959,3254.988095,5,20,46,23.45972222,90.19138889,622.3686655
7014,3.48999995,3921.583332,5,20,46,23.38833333,92.22333333,1123.662862
7015,3.189999968,3240.506012,5,20,46,23.62138889,92.23472222,1015.832616
7016,1.859999955,2706.785706,5,20,46,23.38472222,92.22194444,1455.261167
7017,2.939999968,3235.029762,5,20,46,23.51055556,92.28694444,1100.350271
7018,3.819999993,2971.82547,5,20,46,23.39194444,92.21972222,777.9647842
7019,4.469999999,3800.753937,5,20,46,23.60305556,92.24166667,850.280523
7020,3.219999909,2255.339344,5,20,46,23.61583333,92.20833333,700.4159651
7021,2.689999938,2703.645813,5,20,46,23.28444444,92.31611111,1005.072816
7022,5.819999933,4932.261917,5,20,46,23.30194444,92.31722222,847.4676931
7023,1.859999955,2680.833313,5,20,46,23.28444444,92.31611111,1441.308268
7024,3.50999999,3719.142822,5,20,46,23.31833333,92.36388889,1059.584853
7025,2.269999951,2443.611111,5,20,46,23.31638889,92.14583333,1076.480689
7026,3.119999945,1895.892929,5,20,46,23.28972222,92.34666667,607.6580008
7027,3.339999914,2387.261902,5,20,46,23.275,92.36027778,714.7490908
7028,4.209999979,2833.134918,5,20,46,23.31666667,92.2575,672.9536657
7029,6.069999903,5875.997253,5,20,46,23.35333333,92.22444444,968.0391016
7030,1.779999971,1998.154753,5,20,46,23.28333333,92.31388889,1122.558868
7031,4.279999971,3517.638885,5,20,46,23.17805556,92.19027778,821.8782498
7032,3.649999976,4429.262044,5,20,46,23.27222222,92.15305556,1213.496458
7033,2.329999954,2409.881027,5,20,46,23.23888889,92.14861111,1034.283723
7034,3.149999917,2880.208328,5,20,46,23.31722222,92.25583333,914.3518745
7035,2.219999969,3249.881022,5,20,46,23.32722222,92.2575,1463.910391
7036,2.549999952,4326.468262,5,20,46,23.24833333,92.11722222,1696.654252
7037,3.159999967,3171.011887,5,20,46,23.25944444,92.37055556,1003.484785
7038,3.929999977,3000.555573,5,20,46,23.42722222,90.1975,763.5001501
7039,5.129999936,4000.357147,5,20,46,23.29444444,90.16666667,779.7967246
7040,4.509999931,4667.222229,5,20,46,23.25138889,90.11722222,1034.860821
7041,4.599999905,4252.071503,5,20,46,23.22138889,92.16944444,924.3633893
7042,1.290000021,2059.255917,5,20,46,23.20611111,92.15861111,1596.322389
7043,3.23999995,3047.297573,5,20,46,23.19916667,92.13777778,940.5239568
7044,2.779999971,2605.277802,5,20,46,23.16444444,92.13138889,937.150298
7045,6.119999945,5080.148796,5,20,46,23.17888889,92.15361111,830.08968
7046,4.389999926,2489.261963,5,20,46,23.17416667,92.17305556,567.0300694
7047,2.439999938,2406.023853,5,20,46,23.17555556,92.17472222,986.0753748
7048,2.98999998,2297.794635,5,20,46,23.16361111,92.145,768.4931942
7049,3.659999907,2408.958252,5,20,46,23.14888889,92.15638889,658.1853315
7050,2.709999979,2902.708332,5,20,46,23.13277778,92.13527778,1071.110094
7051,3.159999967,3107.262024,5,20,46,23.15083333,92.18611111,983.3107775
7052,3.379999936,2259.107178,5,20,46,23.14777778,92.17944444,668.3749174
7053,4.589999944,4093.095398,5,20,46,23.16222222,92.16805556,891.7419276
7054,3.019999981,2539.389854,5,20,46,23.15611111,92.18861111,840.857573
7055,4.459999979,3614.166677,5,20,46,23.14138889,92.17277778,810.3512769
7056,2.279999971,1898.12501,5,20,46,23.20861111,92.2225,832.5109795
7057,3.719999969,2672.916668,5,20,46,23.18833333,92.195,718.525992
7058,3.049999952,3660.208321,5,20,46,23.20277778,92.20166667,1200.068321
7059,1.779999971,2417.619034,5,20,46,23.2075,92.21888889,1358.212962
7060,3.659999967,3393.122131,5,20,46,23.21305556,92.22833333,927.082558
7061,4.48999995,3258.313415,5,20,46,23.2725,92,725.6822831
7062,3.889999926,3668.68474,5,20,46,23.32416667,92.00805556,943.1066349
7063,2.859999955,2478.125011,5,20,46,23.32833333,91.99083333,866.4772905
7064,3.159999967,3525.654823,5,20,46,23.34138889,92.01888889,1115.713563
7065,2.559999943,3000.694477,5,20,46,23.25166667,91.99694444,1172.146306
7066,3.169999957,2781.35416,5,20,46,23.25972222,92.00694444,877.3988006
7067,3.819999933,3802.976099,5,20,46,23.28194444,92.0425,995.5434988
7068,4.429999948,4138.571289,5,20,46,23.30277778,92.04861111,934.214749
7069,3.709999919,3666.874958,5,20,46,23.31527778,92.03805556,988.3760211
7070,4.389999926,4345.750008,5,20,46,23.29638889,92.07222222,989.9202918
7071,5.839999914,4565.595032,5,20,46,23.24444444,92.045,781.7799827
7072,3.149999976,3394.375008,5,20,46,23.2725,91.99916667,1077.579376
7073,3.609999955,4526.642735,5,20,46,23.32833333,92.05694444,1253.917671
7074,3.159999967,2258.333359,5,20,46,23.31055556,92.11777778,714.6624629
7075,5.559999883,3575.218272,5,20,46,23.31388889,92.10583333,643.0248825
7076,4.419999957,4334.52388,5,20,46,23.31444444,92.07444444,980.6615208
7077,4.899999917,1960.238094,5,20,46,20.24,92.04138889,400.0485975
7078,3.589999914,2774.479176,5,20,46,23.34,92.08222222,772.8354434
7079,1.849999964,2002.916677,5,20,46,23.34055556,92.0825,1082.657684
7080,3.039999962,2915.193478,5,20,46,23.34527778,92.06055556,958.9452349
7081,4.389999956,4397.152771,5,20,84,23.40916667,92.14416667,1001.629343
7082,3.119999945,3161.011831,5,20,84,23.4075,92.33055556,1013.144836
7083,3.779999912,3062.55954,5,20,84,23.40944444,92.33305556,810.2009554
7084,2.709999979,3426.696379,5,20,84,23.40555556,92.33638889,1264.463618
7085,2.559999943,3277.519676,5,20,84,23.39555556,92.335,1280.281152
7086,4.199999928,3440.333353,5,20,84,23.38638889,92.335,819.1270028
7087,1.290000021,1449.553579,5,20,84,23.39055556,92.34722222,1123.684927
7088,3.039999962,2627.70816,5,20,84,23.39333333,92.35694444,864.3776952
7089,3.889999926,3885.083351,5,20,84,23.39083333,92.36361111,998.736099
7090,2.360000014,4070.148853,5,20,84,23.4075,92.35972222,1724.639334
7091,4.709999919,4282.400848,5,20,84,23.40166667,92.37472222,909.2146331
7092,3.959999919,3479.630994,5,20,84,23.37833333,92.37194444,878.6947134
7093,4.939999938,4019.166761,5,20,84,23.37388889,92.36916667,813.5965206
7094,1.290000021,1407.886929,5,20,84,23.37416667,92.36,1091.385198
7095,4.669999957,3537.797516,5,20,84,23.37333333,92.355,757.5583615
7096,3.909999967,3677.202381,5,20,84,23.37111111,92.38166667,940.4609751
7097,3.359999955,4455.892858,5,20,84,23.35861111,92.36888889,1326.158606
7098,2.449999988,2404.960312,5,20,84,23.37138889,92.35583333,981.6164586
7099,3.079999924,3297.946499,5,20,84,23.36055556,92.34888889,1070.761877
7100,1.859999955,1506.696471,5,20,84,23.37333333,92.34416667,810.0518857
7101,3.00999999,2732.976177,5,20,84,23.29861111,92.29583333,907.9655103
7102,2.74999994,3237.539734,5,20,84,23.29527778,92.29694444,1177.287201
7103,3,3347.529785,5,20,84,23.30472222,92.34111111,1115.843262
7104,2.709999979,2838.29364,5,20,84,23.27888889,92.33277778,1047.340835
7105,4.809999943,4533.372986,5,20,84,23.27972222,92.34388889,942.4891975
7106,2.860000014,2612.291626,5,20,84,23.27194444,92.37055556,913.3886758
7107,4.129999906,4394.785767,5,20,84,23.26194444,92.36972222,1064.112801
7108,1.290000021,2696.785689,5,20,84,23.2575,92.39083333,2090.531507
7109,3.869999975,3964.464283,5,20,84,23.25472222,92.40861111,1024.409382
7110,3.289999962,5535.684448,5,20,84,23.29,92.35861111,1682.578879
7111,4.029999971,3235.773834,5,20,84,23.31111111,92.38833333,802.9215527
7112,3.339999914,3485.68454,5,20,84,23.29138889,92.38277778,1043.618153
7113,2.559999943,3361.349327,5,20,84,23.30361111,92.36222222,1313.02711
7114,3.819999963,5279.773699,5,20,84,23.29944444,92.41,1382.139725
7115,1.859999955,2655.833351,5,20,84,23.27972222,92.42361111,1427.867428
7116,2.929999948,3022.589264,5,20,84,23.30777778,92.41944444,1031.60045
7117,3.629999936,4691.916725,5,20,84,23.295,92.43416667,1292.539066
7118,2.629999936,2861.111065,5,20,84,23.30138889,92.45055556,1087.874956
7119,1.859999955,2303.750019,5,20,84,23.28666667,92.44972222,1238.575309
7120,2.539999962,2998.432617,5,20,84,29.27527778,92.44305556,1180.4853
7121,3.599999964,3214.88102,5,20,84,23.40194444,92.20694444,893.0225143
7122,2.539999962,2163.888895,5,20,84,23.43555556,92.21861111,851.9247746
7123,2.329999983,2951.031696,5,20,84,23.40666667,92.45555556,1266.537218
7124,1.75,2118.107075,5,20,84,23.45972222,92.23694444,1210.3469
7125,2.269999951,1667.658772,5,20,84,23.22694444,92.26222222,734.651457
7126,3.50999999,3700.285706,5,20,84,23.21305556,92.23083333,1054.212455
